class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
T Pose,0.495455503,0.252943337,-0.657100618,0.999849617,0.50172025,0.23865965,-0.642956078,0.999884963,0.504273057,0.237337619,-0.642918169,0.999816477,0.506840765,0.236087978,-0.643046021,0.999821663,0.49519071,0.242123783,-0.644580543,0.999879181,0.493234217,0.243081659,-0.644685507,0.999791265,0.4914774,0.244106844,-0.644668937,0.999843836,0.509637237,0.239587486,-0.524626255,0.999429107,0.491976321,0.250343621,-0.534803927,0.999765813,0.501802981,0.262042701,-0.608936667,0.998076141,0.492658854,0.26635772,-0.612300336,0.99907583,0.511639237,0.27333492,-0.464732081,0.974610925,0.478136361,0.302066982,-0.405801535,0.989738166,0.446792841,0.286502182,-0.591391981,0.911808491,0.396098077,0.334908158,-0.435920864,0.6294204,0.371276975,0.282933444,-0.71403718,0.876986027,0.318670183,0.366210669,-0.497774601,0.685162187,0.354790807,0.284463853,-0.770825744,0.824646771,0.295392364,0.371326447,-0.533341646,0.644594848,0.352120697,0.284466535,-0.763456404,0.81366241,0.298613697,0.369704723,-0.553206027,0.639239848,0.359036922,0.283597678,-0.718515158,0.784503758,0.307641894,0.368575364,-0.512007833,0.638925433,0.58032608,0.323076606,-0.002377025,0.998844028,0.569558799,0.350954175,0.002069392,0.999041319,0.664213717,0.347875595,0.132249177,0.418428063,0.651410878,0.365785271,0.066012867,0.601691425,0.736157238,0.361963868,0.322328568,0.64065218,0.72121489,0.367272109,0.25634259,0.71866715,0.74475193,0.365506768,0.336901546,0.613690078,0.726878047,0.36624828,0.273369431,0.611725986,0.764893651,0.347434521,0.250342518,0.651261508,0.760418296,0.352577418,0.184898913,0.700633824
T Pose,0.506479919,0.252725333,-0.709519923,0.999817848,0.507747769,0.23855406,-0.700649917,0.999857545,0.510617256,0.236593485,-0.70053488,0.999761999,0.513152897,0.234632403,-0.700626314,0.999771535,0.498023897,0.243862331,-0.713704705,0.999864757,0.494661421,0.245671898,-0.713860929,0.999772012,0.491326749,0.247734994,-0.713919699,0.999833286,0.513315797,0.236134082,-0.581562698,0.999355137,0.48847729,0.255082667,-0.64298439,0.999758542,0.513510168,0.258281231,-0.656763971,0.99798876,0.501928449,0.266161621,-0.675150514,0.999010921,0.496550888,0.249975532,-0.442272753,0.973383009,0.474438131,0.310125232,-0.521033227,0.990152419,0.458026171,0.250759929,-0.422030985,0.85177964,0.408521235,0.350504994,-0.588459849,0.657980382,0.415926695,0.245539188,-0.46749115,0.827733874,0.337211847,0.371136963,-0.673175216,0.704332232,0.408243567,0.246041432,-0.492736965,0.780205071,0.314382672,0.376370221,-0.716144919,0.662873924,0.404741228,0.250118941,-0.501903355,0.770727575,0.318349868,0.375114411,-0.730080247,0.658427417,0.407843977,0.249260515,-0.474673659,0.746537745,0.326599598,0.371957272,-0.684480906,0.656421423,0.551200211,0.302732736,0.050770573,0.998917401,0.545436859,0.348646581,-0.051004935,0.999125123,0.64556849,0.307412118,0.093964517,0.411539078,0.628067732,0.349500626,-0.124769554,0.625126362,0.721413076,0.333607793,0.305790305,0.625963092,0.72583425,0.359487683,0.050643373,0.730968416,0.728133202,0.345509797,0.321723759,0.597822845,0.735123217,0.369907439,0.06454996,0.609810174,0.754668117,0.329367191,0.222997338,0.640062809,0.764317751,0.337899238,-0.060725044,0.713973761
T Pose,0.498502731,0.247169197,-0.691684604,0.999803364,0.505643845,0.235124797,-0.689046323,0.999843657,0.508250594,0.234576851,-0.688989639,0.999742568,0.510567248,0.233978644,-0.689128637,0.999756157,0.497211754,0.237101153,-0.695594132,0.999844909,0.494268507,0.2379594,-0.695695341,0.999732077,0.491532028,0.238894328,-0.695736825,0.999805748,0.512370825,0.239357919,-0.601527631,0.999331713,0.49098134,0.246577591,-0.633086562,0.999730408,0.503965437,0.257352024,-0.65071249,0.997963548,0.490965933,0.261743575,-0.66035372,0.9989115,0.48520413,0.265720397,-0.520271063,0.97321713,0.455330759,0.307010114,-0.487308413,0.984057486,0.418958604,0.272122115,-0.594487607,0.854564726,0.383394897,0.34599793,-0.510215521,0.659126818,0.348755151,0.260316491,-0.695854723,0.832635045,0.297228873,0.374585778,-0.551154435,0.699769557,0.331079364,0.2621364,-0.746515214,0.786974907,0.270055443,0.379981071,-0.581894934,0.657758534,0.328632653,0.262385994,-0.744040251,0.777815759,0.273941904,0.383540213,-0.606929481,0.656265676,0.336202025,0.259599715,-0.701375425,0.758287072,0.283326983,0.38156268,-0.566477537,0.65826273,0.536072612,0.320274234,0.001950529,0.998910964,0.521950722,0.344935,-0.001997552,0.9990955,0.616102934,0.347083092,-0.006761398,0.440590918,0.57946372,0.378006577,-0.045224346,0.599441528,0.72101599,0.362704396,0.136657372,0.64881748,0.659900844,0.380937755,0.148943216,0.708289862,0.733731389,0.388263583,0.145102814,0.617888033,0.666558266,0.373304278,0.165943623,0.590816021,0.760834038,0.358062595,0.031857412,0.657656968,0.69487232,0.399439871,0.065553121,0.696596026
T Pose,0.502747476,0.245086685,-0.815834165,0.999819636,0.507087409,0.231963769,-0.800637841,0.999857068,0.509619057,0.230982468,-0.800553501,0.999764383,0.511802971,0.229936898,-0.800652683,0.999776542,0.498355955,0.235037535,-0.806048989,0.99985826,0.495318502,0.236246243,-0.806141973,0.999754906,0.492242396,0.237398565,-0.806092918,0.999822319,0.513130188,0.235254377,-0.661028683,0.999387085,0.491317511,0.246523619,-0.68824476,0.999753892,0.509555995,0.255391896,-0.757721484,0.998117685,0.497702658,0.261209011,-0.766037285,0.998991728,0.494272143,0.270623475,-0.56569308,0.972995043,0.468818009,0.311683923,-0.525587559,0.984027028,0.416020483,0.319608331,-0.704671621,0.848344266,0.37902835,0.343938559,-0.58919549,0.681976736,0.332991689,0.298168689,-0.863317311,0.834205449,0.289813906,0.367712438,-0.674019456,0.720298469,0.313225806,0.301929116,-0.931256413,0.789110124,0.258910477,0.374149323,-0.71591717,0.679336548,0.310663253,0.301663011,-0.92146188,0.780032098,0.261045367,0.374091566,-0.735555887,0.677915096,0.319033623,0.300019801,-0.868494809,0.76068598,0.270819902,0.373899639,-0.688851953,0.678851306,0.547934592,0.316562116,0.006227861,0.998967767,0.541062117,0.349301457,-0.006472881,0.999135494,0.618066072,0.340435833,0.025950363,0.440319836,0.614468992,0.347492248,0.048211873,0.593912721,0.711655259,0.380005002,0.188782796,0.65046078,0.718340814,0.362214267,0.244637057,0.705206692,0.720159411,0.388901979,0.199722603,0.623399019,0.721280575,0.367085308,0.260817468,0.589844167,0.754299879,0.358349681,0.083772972,0.662737548,0.752683163,0.356817096,0.151934385,0.695750356
T Pose,0.495529026,0.245170459,-0.671755016,0.999826968,0.500144064,0.232563585,-0.657385051,0.999864876,0.503527045,0.231699497,-0.657338142,0.999777317,0.506692052,0.23084116,-0.657505393,0.99978745,0.49076429,0.235169932,-0.659136832,0.99986136,0.487864345,0.236268744,-0.65929836,0.999763548,0.484710544,0.23739247,-0.659285903,0.999829054,0.511742055,0.235638008,-0.532806277,0.999414921,0.486721903,0.24539876,-0.544015646,0.999760687,0.506083488,0.255723417,-0.621192753,0.99823302,0.493128121,0.261271954,-0.624651432,0.999057472,0.517046452,0.286684662,-0.428999186,0.975122273,0.468842268,0.282293767,-0.400779814,0.985434473,0.531253517,0.354279041,-0.503147244,0.822238445,0.395932138,0.320014089,-0.430480063,0.67231828,0.553277731,0.363613546,-0.635612369,0.791637003,0.325715482,0.350392401,-0.47555083,0.72153312,0.560897291,0.362714738,-0.685562193,0.744661808,0.300008595,0.352674037,-0.504501641,0.679650128,0.560476542,0.36145857,-0.693170905,0.737663686,0.306032389,0.36045745,-0.52971065,0.680375814,0.556366444,0.362216651,-0.645812631,0.719444633,0.317229122,0.361327499,-0.489860356,0.681381583,0.558608651,0.319099277,0.003068687,0.999050915,0.545298576,0.318513036,-0.00340802,0.999210656,0.63863945,0.340039194,0.109444954,0.450746506,0.597310007,0.268835694,-0.002992776,0.586828232,0.715906024,0.342899024,0.265525907,0.663854301,0.671092033,0.277291805,0.147892505,0.700851738,0.723870695,0.341915518,0.278307378,0.637606204,0.679463506,0.276808798,0.163321748,0.586386621,0.755623937,0.34071514,0.199262276,0.671114326,0.701227307,0.280255795,0.092159465,0.693685472
T Pose,0.493888944,0.245429918,-0.733257234,0.999831676,0.49909687,0.233059093,-0.718538821,0.999867916,0.502727985,0.23217459,-0.718498826,0.999782205,0.506103933,0.231346905,-0.718657196,0.999789774,0.489141166,0.235605881,-0.720397115,0.999863982,0.486231238,0.236633196,-0.720520139,0.9997679,0.483152926,0.237721354,-0.72049123,0.999832273,0.511680365,0.235756263,-0.587729514,0.999421358,0.48560825,0.245329291,-0.597921968,0.999764323,0.505898774,0.256119281,-0.67984134,0.998269856,0.49142918,0.261589259,-0.683112621,0.999075234,0.515522897,0.284461677,-0.488397121,0.972860157,0.468666494,0.287389368,-0.438635409,0.984515309,0.4726004,0.330219626,-0.595051885,0.822693348,0.391114503,0.320180327,-0.473094374,0.666435957,0.429804504,0.355758369,-0.719947457,0.787145615,0.313335985,0.353789777,-0.530463278,0.715975404,0.419317335,0.349408239,-0.77498877,0.738399923,0.285945892,0.357527912,-0.562059045,0.67419374,0.415904701,0.33886379,-0.769147277,0.732380867,0.291433901,0.362657964,-0.584430039,0.675267339,0.420153528,0.335378438,-0.72515744,0.71261245,0.301871955,0.363276184,-0.545140147,0.677339613,0.556797624,0.311641783,0.000520601,0.999074697,0.539823592,0.324367583,-0.000816562,0.999224782,0.633759022,0.339800686,0.099033363,0.483151078,0.580953002,0.299394011,-0.080413893,0.595909774,0.721855462,0.350181222,0.259760022,0.689222693,0.661626816,0.315644056,0.101047084,0.71324718,0.737864375,0.349342912,0.264239103,0.657170713,0.671159923,0.299472749,0.116451636,0.593862474,0.762092888,0.341988593,0.191527545,0.692124128,0.693309546,0.3527309,0.01372349,0.706234396
T Pose,0.504941881,0.250061303,0.065246217,0.999842763,0.510725081,0.236661658,0.097758628,0.999877512,0.514798284,0.236301869,0.097842917,0.999799907,0.518428147,0.23624219,0.097696401,0.999804378,0.498533964,0.238895372,0.080419593,0.999870479,0.494250625,0.24060753,0.080341794,0.999785423,0.48944205,0.243065402,0.080369189,0.999840379,0.521502078,0.241703883,0.200092047,0.999475658,0.483718693,0.252950758,0.115877733,0.999783158,0.512016118,0.260993302,0.099612191,0.998425364,0.496787399,0.264779985,0.074536361,0.999143422,0.543619812,0.31001392,0.231270745,0.975572169,0.441754103,0.324923337,0.149236172,0.986060143,0.570767343,0.321094692,0.365768582,0.753122449,0.372521758,0.348228723,0.159278244,0.634920359,0.601899683,0.321572423,0.528500378,0.719280005,0.302534521,0.36212185,0.252328575,0.675995767,0.610235989,0.324092835,0.568721056,0.679465652,0.280617356,0.358934283,0.273161799,0.636683345,0.609097183,0.315404087,0.557433665,0.673426926,0.277830839,0.363238066,0.259222209,0.637875199,0.602847874,0.316184312,0.527653217,0.660550535,0.288146406,0.365265876,0.247519612,0.646550357,0.550134718,0.364965737,0.037130348,0.999167204,0.482182801,0.374248713,-0.037601199,0.999301553,0.611926913,0.329975873,-0.102400497,0.533894956,0.398552477,0.347295135,-0.165717065,0.633939207,0.711299181,0.363645256,-0.181618974,0.718349934,0.274672359,0.366405904,-0.261860907,0.740419984,0.727058232,0.382947326,-0.193771422,0.689373434,0.257847726,0.360111088,-0.2690745,0.632314682,0.764550507,0.334867001,-0.27474463,0.720858872,0.236939907,0.327944636,-0.350906312,0.733781815
T Pose,0.500305653,0.248486072,-0.655689359,0.999855936,0.506985188,0.236485466,-0.631270826,0.99988699,0.511400223,0.236221939,-0.631322563,0.999816179,0.515639901,0.236208275,-0.631579041,0.999820352,0.495021433,0.238424093,-0.636991978,0.999878109,0.491011322,0.239955202,-0.637146115,0.999799788,0.487101316,0.241902024,-0.637160242,0.999847054,0.521054566,0.241697162,-0.486588329,0.999521732,0.482367754,0.250295281,-0.515510559,0.999791145,0.509141386,0.260923922,-0.601512253,0.998576224,0.492793709,0.263257235,-0.609835029,0.999221206,0.549640179,0.312327743,-0.36485213,0.978004575,0.442333162,0.324913919,-0.385022968,0.987442434,0.614722133,0.339424253,-0.399559975,0.775853813,0.365687996,0.343375027,-0.410172313,0.66914314,0.69129324,0.355676323,-0.454272181,0.736465871,0.2726717,0.365538031,-0.457609892,0.700108111,0.710604489,0.348002344,-0.471478522,0.692161858,0.258417189,0.359555781,-0.483345211,0.656345129,0.712236583,0.347635895,-0.503103673,0.688472629,0.24681738,0.364495426,-0.511222184,0.65942955,0.703991592,0.352875322,-0.471618593,0.678221405,0.255508065,0.36657989,-0.475297123,0.669053137,0.546887517,0.373619527,0.023615189,0.999248683,0.486896932,0.392739654,-0.023749731,0.999364316,0.611402154,0.331949294,-0.02525362,0.566861451,0.4132936,0.353595346,-0.15657863,0.637242377,0.713377595,0.363593727,0.035927754,0.741786659,0.363992006,0.444452167,-0.004577002,0.720009923,0.739136696,0.381531596,0.042581659,0.71074152,0.360868424,0.461589962,0.01120831,0.61525619,0.764294505,0.335883349,-0.034991443,0.743440688,0.335025221,0.432749182,-0.067110255,0.725937843
T Pose,0.495428473,0.246364087,-0.480184227,0.999864817,0.502829015,0.235303402,-0.536381125,0.999893308,0.507701218,0.23487635,-0.543152511,0.99982512,0.51251471,0.234800443,-0.543112099,0.999834359,0.489797831,0.238242775,-0.23273778,0.999883056,0.485616505,0.239909589,-0.233242422,0.999805808,0.481939256,0.241864607,-0.234695151,0.999855459,0.520852864,0.241555855,-0.006010994,0.99955678,0.477398634,0.250329345,0.041476876,0.999787867,0.507180035,0.260353863,-0.322971195,0.998681962,0.488456786,0.262671947,-0.153787702,0.999232531,0.555344224,0.31405592,-0.009163288,0.980115414,0.440731287,0.328885436,0.079511821,0.988678575,0.631449282,0.343206972,0.080616288,0.786094368,0.362247616,0.349410027,0.004952068,0.693700969,0.725679398,0.358662665,-0.000767819,0.72140801,0.271323979,0.366852611,0.009246767,0.699651539,0.74266541,0.349445552,-0.010574973,0.661909759,0.243395001,0.365677208,0.004653341,0.632808268,0.745798707,0.350559622,-0.040918261,0.66016084,0.238022685,0.366048902,-0.022264708,0.635878026,0.738998652,0.354437321,-0.018617842,0.655038357,0.246314481,0.368436426,-0.005089825,0.651310682,0.553241074,0.437223732,0.022214118,0.997884333,0.493596703,0.463229388,-0.022407101,0.99924022,0.603660345,0.470217437,-0.114150725,0.576226115,0.468049467,0.587972641,-0.191016391,0.654857934,0.671593428,0.534586251,-0.087853596,0.718576431,0.46303758,0.758834004,-0.146644488,0.721337318,0.679280281,0.558433712,-0.095797129,0.700372577,0.469442368,0.787959397,-0.138488024,0.60684067,0.706794083,0.527263343,-0.044484612,0.717620015,0.45742932,0.799562573,-0.336469233,0.703826785
T Pose,0.496642172,0.243211478,-0.567468524,0.9998703,0.503723741,0.233522832,-0.549065709,0.999884367,0.508438945,0.233312368,-0.549148738,0.999811769,0.513003469,0.233443543,-0.549324632,0.999828458,0.490679085,0.236080974,-0.547756314,0.99986577,0.486339331,0.237453476,-0.547880769,0.999784768,0.482441008,0.238796443,-0.547973335,0.999832213,0.520976782,0.241378829,-0.394923687,0.999564469,0.478039682,0.24862209,-0.407847553,0.999720573,0.507516623,0.258829206,-0.5082829,0.998785615,0.489284039,0.260062248,-0.509985328,0.99924618,0.555818915,0.313864648,-0.283122271,0.982055008,0.4407745,0.330046833,-0.267880589,0.98968333,0.631899476,0.344730109,-0.252134591,0.806915522,0.361983806,0.353336751,-0.255944371,0.723093688,0.720567346,0.363018334,-0.356724203,0.747241259,0.271842688,0.367118001,-0.356751263,0.726578116,0.74643445,0.352187604,-0.374474049,0.69031322,0.242463306,0.366151661,-0.376468569,0.662884653,0.750145733,0.350195378,-0.424179494,0.68969202,0.238164634,0.366078049,-0.425654322,0.666323543,0.744755924,0.353664279,-0.380867273,0.685443223,0.247198552,0.368730485,-0.380694091,0.680751145,0.547683001,0.534489512,-0.014281651,0.997250378,0.483835846,0.54787606,0.013923118,0.998629808,0.560712695,0.708630443,-0.034671128,0.602005005,0.473939657,0.723169446,0.013565449,0.676340103,0.571356952,0.862680674,0.132389233,0.734575331,0.493947804,0.874978781,0.180283174,0.736884475,0.567143381,0.879926801,0.141264573,0.69858855,0.506758571,0.89303422,0.188253731,0.614327431,0.583605051,0.919839323,0.001745424,0.730640352,0.479278713,0.935600042,0.031098967,0.71813482
T Pose,0.496831894,0.242590412,-0.404607534,0.999862313,0.503672183,0.233057335,-0.382726431,0.999828279,0.508378148,0.232966244,-0.382810831,0.999750316,0.512951076,0.233131647,-0.382990032,0.999779642,0.490861744,0.235417828,-0.385709226,0.999794006,0.486722887,0.236787856,-0.385777175,0.99970293,0.48280105,0.238146871,-0.385817766,0.99974221,0.520981014,0.241460517,-0.239316896,0.999540985,0.478275865,0.248203471,-0.254154533,0.999561667,0.507213235,0.25841558,-0.350212634,0.998860061,0.489771217,0.259356707,-0.354406714,0.999220073,0.557013631,0.316302717,-0.14598757,0.983822286,0.440619797,0.330327183,-0.154940248,0.990579784,0.637117505,0.348742992,-0.13487789,0.825762033,0.357610852,0.35298261,-0.144563437,0.749335527,0.724321842,0.365684658,-0.271345854,0.77036047,0.261468261,0.367447913,-0.264754355,0.748939455,0.747065902,0.351171494,-0.291692436,0.715259016,0.235942006,0.367123574,-0.291392148,0.685996652,0.74898392,0.349266648,-0.341649711,0.715381742,0.233139321,0.366464525,-0.345116973,0.690818608,0.741464615,0.357360184,-0.297392845,0.711910605,0.238436967,0.369297653,-0.293413907,0.705081582,0.541603029,0.570464909,-0.011614987,0.9969244,0.473357737,0.574741006,0.011514274,0.998220861,0.541836381,0.770617783,-0.000845679,0.634753227,0.470708281,0.768055141,0.008201075,0.701638997,0.547687531,0.946891963,0.116548933,0.754260719,0.485943645,0.950248301,0.131865889,0.758018792,0.544185519,0.951941311,0.117844045,0.693049908,0.492899507,0.957964122,0.133516178,0.630121231,0.562086105,0.994237185,-0.050155122,0.749590039,0.473587453,0.97254771,-0.037613831,0.739706397
T Pose,0.497452319,0.242615283,-0.334926903,0.999864161,0.504018724,0.232417479,-0.312491387,0.999808133,0.508520067,0.232450679,-0.312591463,0.999736011,0.513001084,0.232750937,-0.312744349,0.999768794,0.491299212,0.234516323,-0.313769519,0.999766648,0.487087667,0.23591654,-0.31381321,0.999674618,0.483105361,0.237493351,-0.313848495,0.999709487,0.521590114,0.241374955,-0.165981695,0.999546349,0.478539288,0.248061329,-0.17316404,0.999527454,0.50743711,0.258395642,-0.279350251,0.998948693,0.490332901,0.259461284,-0.281105638,0.999253511,0.560597718,0.317509443,-0.065180257,0.985425234,0.441034317,0.330079734,-0.081141531,0.99140656,0.644066095,0.350531906,-0.060675453,0.842658639,0.357779473,0.35258919,-0.070004202,0.773188472,0.72350198,0.363403499,-0.221024245,0.792252719,0.263315588,0.367281348,-0.208309218,0.770079494,0.744969726,0.349361777,-0.251720399,0.740312874,0.235864848,0.366761386,-0.241596773,0.707395792,0.746616721,0.347458214,-0.302462548,0.740948021,0.233577773,0.366313547,-0.296088755,0.713515997,0.738786757,0.356069595,-0.249014094,0.737867773,0.241325065,0.369244546,-0.238352254,0.727156162,0.539709747,0.579381824,-0.001488881,0.996966481,0.469463289,0.578787267,0.001426212,0.998018026,0.542073131,0.782240093,-0.009196639,0.667325556,0.475512654,0.780311763,-0.018079383,0.727889776,0.542728066,0.953816414,0.116400018,0.774323106,0.482594073,0.946178615,0.110196665,0.776657045,0.538793027,0.968336105,0.117128834,0.688203871,0.489018768,0.964293122,0.112195872,0.632396817,0.551780343,1.017969608,-0.070056312,0.767540812,0.487817466,1.018039465,-0.068537392,0.759175062
T Pose,0.49772507,0.242141813,-0.274015725,0.999863446,0.504275978,0.231625184,-0.249862,0.99977529,0.508646667,0.231785849,-0.249962524,0.99971354,0.512946248,0.232226953,-0.250118554,0.999746859,0.491745472,0.233381793,-0.25183025,0.999729455,0.487550795,0.23472783,-0.251845181,0.999639392,0.483488321,0.236279964,-0.251860887,0.999664545,0.521578491,0.241481364,-0.109884895,0.999540985,0.478745311,0.247710437,-0.122184932,0.999487519,0.50757128,0.258037686,-0.221764475,0.999014914,0.490675926,0.259112448,-0.22462666,0.99927175,0.561989903,0.318085223,-0.024238721,0.986871004,0.440411508,0.329967946,-0.044561714,0.992163777,0.643535435,0.351342291,-0.017666433,0.857790887,0.349271715,0.352443486,-0.042022429,0.794298112,0.720817745,0.362720042,-0.16360645,0.812059939,0.251760006,0.36718902,-0.17671138,0.788262367,0.745572507,0.352062196,-0.193547994,0.76338923,0.226013944,0.365222394,-0.208954215,0.725548387,0.747546434,0.349834591,-0.240640998,0.764426649,0.224019006,0.363854021,-0.259928435,0.733140051,0.738913774,0.356987,-0.190602228,0.761705458,0.231166929,0.368203759,-0.205751181,0.746600032,0.539363265,0.578010976,0.001772298,0.996901214,0.466521025,0.576218188,-0.00173877,0.997620881,0.541700602,0.777987719,-0.019407459,0.694122434,0.475621998,0.777362943,-0.032452352,0.748349845,0.54356426,0.952391982,0.093499467,0.786742151,0.483800977,0.949239969,0.08182089,0.786010265,0.538657308,0.966301918,0.093829796,0.673470914,0.489539862,0.961986661,0.083053298,0.624210358,0.546223938,1.022366643,-0.087499693,0.776969671,0.488351166,1.000230432,-0.09269058,0.767512679
T Pose,0.497899681,0.239764303,-0.30155924,0.999864459,0.504585207,0.229690522,-0.276647598,0.999745369,0.508842349,0.23019366,-0.276743948,0.99969399,0.513020277,0.23095268,-0.276886225,0.999725103,0.492055595,0.230651438,-0.27890563,0.999703467,0.487846196,0.231684163,-0.278918087,0.999619424,0.483882576,0.232826203,-0.27892071,0.999633968,0.521854758,0.241471112,-0.136668816,0.999535263,0.479146719,0.245973393,-0.147021115,0.99946475,0.507680893,0.256352365,-0.24988398,0.999075234,0.490904987,0.256737173,-0.252662003,0.999293745,0.563029945,0.319019109,-0.05719639,0.988169134,0.439656079,0.329828262,-0.069214404,0.992859542,0.645268977,0.353345424,-0.05719151,0.871457279,0.346719652,0.352289677,-0.072537333,0.813295901,0.723194718,0.361822486,-0.198565841,0.829712451,0.248721153,0.367078692,-0.2118074,0.804683506,0.745984733,0.351283193,-0.227198958,0.783651829,0.221555322,0.364997089,-0.24269405,0.742029011,0.746282876,0.347248673,-0.273768008,0.785091639,0.219970345,0.363786668,-0.295471281,0.750939369,0.739274025,0.354127526,-0.225647956,0.782821834,0.227655962,0.368175089,-0.241848707,0.764514446,0.539676607,0.578671157,-0.000818266,0.996826768,0.466557413,0.577063441,0.000866989,0.997319221,0.542061865,0.777412057,-0.024983456,0.720654905,0.475410879,0.776886046,-0.021912761,0.767883122,0.544333518,0.951532006,0.087915882,0.801505387,0.484781116,0.945292175,0.093520015,0.798408389,0.538774908,0.964036167,0.087857686,0.666041315,0.492347896,0.957891583,0.09423288,0.62724179,0.546493769,1.023299813,-0.093388177,0.790257752,0.483744562,0.995130181,-0.078255892,0.780113041
T Pose,0.498134941,0.239198923,-0.306528181,0.999868512,0.504675627,0.228961393,-0.281850666,0.999734461,0.508933723,0.229434684,-0.281949848,0.999693573,0.513114691,0.230137676,-0.282111466,0.999720931,0.492255062,0.229975209,-0.284584045,0.999691606,0.488068163,0.230989173,-0.284596264,0.999615252,0.484052718,0.23209396,-0.284586817,0.999618173,0.522095561,0.241382092,-0.139539912,0.999551475,0.479312837,0.245634392,-0.152508751,0.999469161,0.50775069,0.255654842,-0.253312588,0.999140501,0.491094828,0.256355792,-0.256850332,0.999325097,0.563827932,0.318969309,-0.053267501,0.989345133,0.438986212,0.329706728,-0.074022003,0.993502676,0.646288753,0.355112016,-0.041383404,0.883856535,0.340376467,0.352300078,-0.076271027,0.830350995,0.724510491,0.362783462,-0.176438034,0.845879376,0.238277048,0.366958618,-0.212709159,0.819185376,0.749312341,0.350536197,-0.203672171,0.802681029,0.213043779,0.364240468,-0.242540643,0.756863236,0.749966145,0.345644057,-0.250966012,0.804377556,0.211606622,0.363017023,-0.295830846,0.76702857,0.742310762,0.353589624,-0.203614235,0.802467823,0.219236344,0.367401481,-0.242738411,0.780798912,0.53979075,0.576561093,0.001118129,0.996795714,0.466167748,0.575517654,-0.001058199,0.996986032,0.539932847,0.783137143,-0.032273315,0.742130101,0.475354582,0.779593229,-0.031884551,0.781635642,0.540534616,0.956020236,0.073940262,0.810356438,0.484770298,0.949597001,0.080042772,0.802061141,0.535481572,0.966777921,0.073773012,0.655909896,0.491385221,0.960735917,0.080883302,0.62050879,0.545446992,1.028381586,-0.107148208,0.796899021,0.486472756,0.996286333,-0.093649693,0.782593787
T Pose,0.498274267,0.238170817,-0.310937464,0.999873161,0.504847586,0.22778973,-0.28594923,0.999728203,0.509086967,0.228217632,-0.286049306,0.999696016,0.513235629,0.228842005,-0.286202371,0.999721169,0.492433935,0.229068711,-0.287927419,0.999685347,0.488222301,0.230186403,-0.287925661,0.999614298,0.4841609,0.231353864,-0.287912339,0.999607623,0.522174537,0.240884885,-0.145955414,0.999568105,0.479340225,0.245206758,-0.155272901,0.999468327,0.507780194,0.254644215,-0.259131491,0.999200881,0.491260439,0.25578627,-0.261599302,0.999352932,0.564527512,0.319243729,-0.067275919,0.990402043,0.43825525,0.329666644,-0.075233676,0.994060755,0.647969544,0.356820107,-0.066624954,0.895060539,0.339342624,0.352248102,-0.077437744,0.845431566,0.724381387,0.361786246,-0.208627373,0.860516787,0.238691956,0.366774768,-0.215769798,0.831601441,0.749064147,0.349697322,-0.237785935,0.820049405,0.212028384,0.363495767,-0.246098518,0.768787742,0.748564005,0.344583839,-0.285731465,0.821938634,0.211038873,0.361906976,-0.298605293,0.780266345,0.740930676,0.352106005,-0.236236215,0.820318401,0.217882425,0.366756618,-0.245881632,0.794466019,0.539997458,0.578565061,-0.001990036,0.996728122,0.466296971,0.576639831,0.002094617,0.996697664,0.54102242,0.780398965,-0.032325581,0.763745546,0.474103838,0.776279509,-0.024571056,0.797785163,0.542223334,0.952313721,0.07743907,0.822005391,0.481255144,0.946470022,0.084373698,0.812223256,0.536967874,0.964679837,0.076983906,0.651001275,0.488213241,0.958903611,0.08464586,0.624725699,0.54543972,1.024122357,-0.103717163,0.806768775,0.479717642,0.99590534,-0.086134754,0.792068362
